caso_id,caso,departamento,tipo,n_meses,n_apariciones,es_socioambiental,menciona_mineria
2598,Pobladores de la comunidad campesina de Vicos demandan el cumplimiento de los términos del convenio de usufructo suscrito con la empresa minera Toma la Mano,,Socioambiental,9,9,1,1
972,"La Comunidad Campesina de Shumay y demás Comunidades Campesinas de Carhuaz demandan que la empresa Mistr se retire de la zona ya que sus actividades no metálicas vienen contaminando a la comunidad con las emisiones de polvo producidas por el tráfico de vehículos, como camionetas y volquetes y por los fuertes vientos de la temporada",Ica,Socioambiental,49,49,1,1
973,"Pobladores del Anexo Casma Palla, se oponen a la presencia de la Empresa Quellopata S.A.C. la misma que afectaría sus tierras como las actividades económicas que tradicionalmente desarrollan, por lo que demandan la intervención de autoridades para atender la problemática",Ica,Socioambiental,20,20,1,0
653,El presidente de la comunidad de Vicho y diversos pobladores señalaron que el titular de la concesión minera Hatun Rumi sigue desarrollando actividad extractiva pese a la resolución de paralización emitida por la DREM Cusco y ratificada por el Consejo de Minería mediante Resolución Nº 770-2012-MEN/CM del 11 de octubre de 2012. Situación que generó malestar en la población,Cusco,Socioambiental. NO HAY DIÁLOGO El presidente de la comunidad de Vicho y diversos pobladores señalaron que el titular de la concesión minera Hatun Rumi sigue des,1,1,1,1
2599,"Imprecisa delimitación de los distritos de Chilca y Huancán, en el sector denominado Auray, lo que origina continuos enfrentamientos entre pobladores del lugar. Ninguno de los gobiernos locales involucrados ejecuta proyectos de inversión en la zona de conflicto. Autoridades locales solicitan la intermediación de la Defensoría del Pueblo",,Demarcación territorial,17,17,0,0
2600,"Pobladores y ronderos del Centro Poblado Chota se oponen a las actividades mineras que pretende desarrollar la Sociedad Minera Trinity Perú S.A.C. (Proyecto Minero Caupar) en la zona del Cerro Caupar por temor a la afectación a la salud, actividades tradicionales y contaminación susceptible de generarse en una zona considerada cabecera de cuenca del río Chonta",,Socioambiental,18,18,1,1
146,Los pobladores denuncian el incumplimiento de compromisos contraídos por la empresa en favor de la comunidad en mérito a un Convenio Marco suscrito en el año 2001. Entre los supuestos incumplimiento se encuentran la afectación al ambiente y la presunta falsificación de documentos que la Minera Casapalca estaría utilizando respecto al uso de las tierras entregadas por la Comunidad de San Mateo de Huanchor en cuanto al área y el precio que se pactó para el uso y usufructo de las mismas,Ica,Socioambiental,17,17,1,1
1545,"Pobladores de la Comunidad Nativa de Santa Rosa bloquearon el río Corrientes a la altura de esta comunidad, acusando a la empresa PlusPetrol Norte de contaminación de las cuencas del río Corrientes",Loreto,Socioambiental,6,6,1,0
2601,"Representantes de 11 fundos integrantes de la Comunidad de Santa Clara se oponen a la compra-venta del 2% del territorio comunal a favor de la Asociación Puentes para el Desarrollo, en vista que, esta Asociación tendría como propósito construir una represa en dicha área para beneficiar a la empresa Canteras del Hallazgo (CDH) con el abastecimiento de agua para su proyecto minero Chucapaca",,Socioambiental,4,4,1,1
2079,Los comerciantes ambulantes ubicados en las vías de acceso al Mercado Modelo de Piura protestan contra la decisión municipal de desalojarlos. La reubicación se debe al alto riesgo en el que se encuentra el Mercado y alrededores según Defensa Civil,Piura,Asuntos de gobierno local,26,26,0,0
2237,"Los pobladores del distrito de Orurillo, en asamblea popular de fecha 07 de mayo de 2011 dan a conocer su rechazo hacia las actividades mineras de la empresa minera Ciemsa La Poderosa en la zona y otras empresas mineras, en tanto no han sido objeto de consulta. El 11 de julio pobladores del distrito de Orurillo realizaron una movilización exigiendo a la Dirección Regional de Energía y Minas Puno el cierre definitivo de la empresa minera La Poderosa ubicada en la quebrada de Huacoto. Manifestaron que de no ser escuchados por las autoridades radicalizarán su medida de protesta, porque el mencionado distrito es una zona ganadera. El director de la DREM señaló que no se puede cancelar las concesiones mineras, pero que la empresa no cuenta con el instrumento de gestión ambiental y tampoco cuenta con licencia de Uso de Agua, motivo por el cual no debería operar",Puno,Socioambiental,1,1,1,1
2238,"Los pobladores del distrito de Ocuviri provincia de Lampa, acusan a la empresa minera Arasi S.A.C. de causar la muerte de truchas en el río Chacapalca ocurrido los días 13 y 14 de julio de 2013 y exigen la presencia de autoridades competentes",Puno,Socioambiental,34,34,1,1
2240,"Autoridades y pobladores de la Comunidad Campesina San Pedro de Lucanas demandan la intervención de las autoridades competentes ante desarrollo de actividades mineras en territorio comunal sin autorización para el uso del territorio superficial en la concesión mineras Vituchin I (Víctor Obukhov), así como en una zona considerada arqueológica, concesiones Minayocc I y Minayocc II (Peregrine Resources S.A.C.)",Puno,Socioambiental,9,9,1,1
2241,"Las organizaciones indígenas Asociación Interétnica de Desarrollo de la Selva Peruana (AIDESEP), la Organización Regional AIDESEP Ucayali (ORAU), y el Consejo Machiguenga del Río Urubamba (COMARU) se oponen a la ampliación de las operaciones de gas en el Lote 88 y en el lote Fitzcarrald. En este sentido el Comité para la Eliminación de la Discriminación Racial de la ONU (CERD) respaldó la demanda de los pueblos indígenas mediante una carta enviada al Gobierno Nacional en Marzo 2013, exigiendo el cese inmediato de la expansión del proyecto de gas Camisea en la reserva Nahua-Nanti",Puno,Socioambiental,111,111,1,1
2242,"Médicos y enfermeras de los hospitales y centros de salud del Ministerio de Salud reclaman el cumplimiento de las actas suscritas en octubre del año 2012, referida a las mejoras en las condiciones laborales y aprobación de las nuevas escalas de remuneraciones",Puno,Laboral,1,1,0,1
1880,"El 15 de agosto se tuvo una reunión entre representantes de Ayash Huaripampa, Antamina, Centro Nacional de Estimación, Prevención y Reducción del Riesgo de Desastres (Cenepred) y el Gobierno Regional de Áncash donde se trató el tema del plan de contingencia para el sector Ayash Huaripampa. En esta reunión se acordó informar sobre el Plan de Contingencia con los gobiernos locales del distrito de San Marcos y la provincia de Huari",Nacional,"Socioambiental. HAY DIÁLOGO El 15 de agosto se tuvo una reunión entre representantes de Ayash Huaripampa, Antamina, Centro Nacional de Estimación, Prevención y ",1,1,1,1
538,"Sector de pobladores y autoridades del distrito de la Encañada demandan a la empresa minera Yanacocha S.R.L., el cumplimiento de compromisos pendientes y firma de un acuerdo social, para el financiamiento de proyectos de inversión por parte de la Municipalidad Distrital de la Encañada",Cajamarca,Socioambiental,45,45,1,1
1881,"El Frente de Defensa, autoridades y pobladores del distrito de Santa Teresa se oponen a la construcción de la Central Hidroeléctrica Santa Teresa II porque afectaría al caudal del río Vilcanota además de las afectaciones al medio ambiente, salud de la población y a la actividad turística, por encontrarse en zona de amortiguamiento del Parque Nacional Machupicchu. Se han presentado dos empresas que esperan obtener la concesión definitiva del proyecto por parte del Ministerio de Energía y Minas, entre ellas, está la compañía Andean Hydro y Luz del Sur",Nacional,Socioambiental,77,77,1,0
875,Pobladores y transportistas de servicio público de las provincias de Huánuco reclaman al Ministerio de Trasportes el mejoramiento del estado de la carretera Central y de la carretera Huánuco - La Unión (Provincia de Dos de Mayo),Huánuco,Asuntos de gobierno nacional,1,1,0,0
138,"Los mineros informales de Nazca, adscritos a la FENAMARPE, demandan la ampliación del plazo de formalización minera y la aplicación del DS. N° 013-2011-EM Plan Nacional de Formalización de la Minería Artesanal, elaborado con 9 ministerios y FENAMARPE que contempla el proceso de formalización hasta el año 2016, entre otras modificaciones de la ley que regula la formalización",Nacional,Socioambiental,53,53,1,1
2602,Trabajadores de Shougang Hierro Perú reclaman a la empresa el incremento de sus remuneraciones como parte de la atención de su pliego de reclamos 2013 -2014,,Laboral,3,3,0,0
1195,"La S.M.R.L. La Chira no tiene autorización para realizar explotación, sin embargo se encuentra realizando dicha actividad. Además se encuentra pendiente el resultado de la denuncia interpuesta por un consejero del Gobierno Regional de La Libertad ante el Ministerio Público por presunta contaminación al ambiente. Libertad. Ese mismo día se acordó que el Gerente Regional de Energía y Minas del Gobierno Regional de La Libertad visitaría el distrito de Marcabalito, a fin de inspeccionar las actividades que está realizando la S.M.R.L. La Chira. El 21 de agosto se llevó a cabo la visita de inspección a la zona, por parte de representantes de la Gerencia de Energía y Minas del Gobierno Regional de La Libertad, constatándose que la empresa está realizando actividades de explotación en la zona",La Libertad,Socioambiental,2,2,1,1
144,Pobladores de Pucalá y trabajadores - accionistas de la empresa se oponen a la instalación de la nueva administración judicial de la Empresa Agropucalá S.A.A,,Otros,124,124,0,0
1978,"La comunidad campesina de Pallanchacra demanda que la empresa Explotadora de Vinchos Ltda. S.A.C., está ocupando 141 has de terrenos del anexo de Vinchos, sin contar con su autorización",Pasco,Socioambiental,7,7,1,0
2603,"Las comunidades campesinas de Sabaino y Huaquirca disputan la zona de Supayco Q´ocha, afirmando que este lugar pertenece su jurisdicción respectiva",,Comunal,63,63,0,1
117,"La comunidad de San Juan de Chacña acusa a la comunidad de Caihuachahua de haber invadido sus territorios, para lo cual no reconoce los planos e hitos establecidos por el PETT que establecía los límites entre ambas comunidades",,Comunal,14,14,0,1
2604,"El 12 de septiembre se realizó una reunión extraordinaria de la Mesa de Diálogo, a fin de que los representantes de INDECI expongan un informe técnico, legal y social sobre los alcances del D.S. Nº 095-2013-PCM mediante el cual se declaró en Estado de Emergencia por 60 días, al distrito de Morococha",,"Socioambiental. HAY DIÁLOGO El 12 de septiembre se realizó una reunión extraordinaria de la Mesa de Diálogo, a fin de que los representantes de INDECI expongan ",1,1,1,1
1196,"Los mineros artesanales de La Libertad exigen a la Presidencia del Consejo de Ministros, que cumpla con los acuerdos asumidos el 20 y 22 de agosto de 2013 en el marco de proceso de diálogo entre Estado y representantes de los mineros informales",La Libertad,Socioambiental,41,41,1,1
143,"El Segundo Juzgado Civil de Chiclayo, con el expediente N° 7552-2006, ha ordenado el cumplimiento de las recomendaciones contenidas en el acta de visita de inspección N° 000417 del 01.07.2005 del INDECI Lambayeque, que implica cumplir las condiciones en defensa civil del interior y exterior del mercado Modelo de Chiclayo, entre ellas, el reordenamiento y desocupación del comercio ambulatorio en aquellas calles circundantes al mercado Modelo. La Municipalidad Provincial de Chiclayo ha comunicado que va a desalojar a los comerciantes ambulantes en cumplimiento del mandato judicial, sin embargo no cuentan con un plan de reordenamiento. Los comerciantes han manifestado su rechazo a la medida y demandan dialogar con el municipio para que les otorgue un plan de reubicación, de lo contrario no desalojarán las inmediaciones del mercado",Lambayeque,Asunto de gobierno local,109,109,0,0
2605,Pobladores de la comunidad campesina de Quichas reclama a la empresa minera Raura S.A.C. por el incumplimiento de acuerdos y supuesta afectación ambiental,,Socioambiental,20,20,1,1
1722,"Autoridades regionales, locales, agricultores, representantes del Frente de Defensa del Distrito de Torata y organizaciones sociales de Moquegua reclaman a la empresa Southern Perú Copper Corporation (SPCC) compensación por los impactos ambientales, en explotación desde hace varios años, entre ellos, la explotación del yacimiento Cuajone. El 25 de septiembre se llevó a cabo la reunión de la mesa de diálogo con la asistencia de 28 miembros donde se informó sobre el balance hídrico de la Región de Moquegua por el representante del Proyecto Pasto Grande, así como se acordó conformar una comisión entre el Gobierno Regional, Gobiernos locales y Sociedad Civil para sostener reuniones con los ministros de los diferentes sectores para informar sobre los avances y acuerdos pendientes encargados a la Mesa de Diálogo. En esta misma reunión, la Comisión de Medio Ambiente presentó la propuesta para solicitar a la OEFA una supervisión especial a las operaciones de SPCC. Se produjo una votación mayoritaria, pero hubo abstenciones por lo que el tema quedaría aún en debate",Moquegua,Socioambiental,3,3,1,1
2080,"Las autoridades y los agricultores de las provincias de Piura y Ayabaca se oponen a la actividad minero ilegal e informal que se estaría desarrollando en los distritos de Las Lomas, Tambogrande, Suyo y Paimas, ante la posible afectación negativa al ambiente, salud de las personas así como a las actividades agrícolas. La PNP y la Fiscalía Ambiental de Sullana han informado que han realizado algunas diligencias de eliminación de dragas en la zona durante el mes de septiembre de este año. El Procurador Público Adjunto del Gobierno Regional ha informado que en junio de 2013 presentó un escrito a la Fiscalía de Prevención del Delito de Sullana solicitando interdicción de mineras informales en la zona. Por su parte la Defensoría del Pueblo mediante Oficio Múltiple 18-2013- DP/OD-PIU, de",Piura,Socioambiental,1,1,1,1
974,"Mineros informales de la Rinconada, Sandia, Carabaya, entre otros, se movilizaron en contra de las medidas dictadas por el Gobierno Central que están orientadas a la formalización de dicha actividad indicando que no se ajustan a la realidad y que serían difíciles de ser cumplidas. Además expresaron su rechazo a las acciones de interdicción que estaría programando el gobierno",Ica,Socioambiental,26,26,1,1
2606,"Pobladores de la ciudad de Huancané cuestionan la gestión municipal, demandando el cambio de funcionarios y la ejecución de obras, por lo que realizaron un paro del 17 al 19 de septiembre. Existen disputas ante el JNE entre el alcalde, miembros del Consejo Provincial, y el anterior alcalde vacado",,Asunto de gobierno local,11,11,0,0
2607,"Intento de invasión por parte de las comunidades Progreso y Challhuahuacho, a los terrenos comunales de la comunidad campesina de Huanacopampa, presuntamente por intereses políticos y económicos. El 18 de octubre el gobernador de Chalhuahuacho manifestó que no todos los comuneros están de acuerdo con pertenecer a la provincia de Grau ya que, además, hay pobladores de dicha comunidad que tienen sus terrenos en Chalhuahuacho. El 23 de octubre el gobernador de Progreso indicó que en breve tiempo la comunidad de Huanacopampa pertenecerá legalmente al distrito de Progreso. Mencionó que se están haciendo los trámites respectivos y que esperan una respuesta por parte del gobierno regional. Señaló, además, que el FORPRAP ha visitado la zona por el problema de lindero que había entre Huanacopampa y la C. C. de Ccasa y que en dicha visita el FORPRAP ha aclarado las delimitaciones territoriales entre ambas comunidades. Explicó que la comunidad de Ccasa no está de acuerdo con la delimitación establecida pero que no se han vuelto a registrar incidentes",,Comunal,1,1,0,0
2608,"Agricultores, pobladores y autoridades locales de la provincia de Islay se oponen al proyecto minero Tía María de la empresa minera Southern Perú Copper Corporation (SPCC) por posibles daños ambientales. Cabe precisar que este caso fue reportado en agosto de 2009 hasta abril de 2011 en que se llega a una solución con la emisión de la Resolución Directoral N° 105-2011 –MEM-AAM del Ministerio de Energía y Minas que declara inadmisible el Estudio de Impacto Ambiental del proyecto minero Tía María presentado por la empresa minera SPCC",,Socioambiental,131,131,1,1
2609,"Los mineros informales del Anexo de Relave demandan ocupar el área concesionada a favor de la empresa minera Beta Luz del Sur S.A.C, en el marco del proceso de formalización de la minería informal",,Socioambiental,14,14,1,1
390,"El presidente del Directorio del Grupo Empresarial Unión Santa Rosa S.A. demanda la intervención de la Dirección Regional de Energía y Minas de Ayacucho (DREMA), a fin de garantizar el cumplimiento de las medidas impartidas en el Oficio Nº 016-2013-GRA/DREMA para que se practique una diligencia pericial en el área de explotación, y se paralicen todas las actividades de extracción de mineral, y así se eviten posibles enfrentamientos con los trabajadores mineros de la empresa SOTRAMI",Ayacucho,Socioambiental,43,43,1,1
2610,"comunidades, autoridades y organizaciones de la provincia de Espinar expresan su preocupación y rechazo a las acciones que la empresa Glencore Xstrata viene realizando en torno a la construcción de la carretera y la instalación de un mineroducto entre los proyectos Las Bambas y Tintaya/ Antapacay, puesto que generaría impactos ambientales y sociales acumulados",,socioambiental,1,1,1,1
2611,Litigio entre comuneros de Santo Domingo de Capillas y Santa Rosa de Tambo por límites de tierras,,Comunal,42,42,0,0
2612,"El Frente Amplio de Defensa y Desarrollo de los Intereses del distrito de Morocha no se encuentra conforme con el proceso de reasentamiento que se viene llevando a cabo al distrito de Carhuacoto, al no haberse suscrito un Convenio Marco con la empresa Chinalco Perú S. A. y por no estar de acuerdo con el lugar escogido para el reasentamiento",,Socioambiental,40,40,1,1
44,Pobladores y organizaciones sociales de Yurimaguas reclaman a entidades del poder Ejecutivo el cumplimiento de los acuerdos asumidos en acta suscrita el 4 de mayo de 2013,Amazonas,Asuntos de Gobierno Nacional,8,8,0,0
975,"Pobladores de la ciudad de Juliaca cuestionen al Alcalde Provincial por la modificación del TUPA, elevados cobros de impuestos, servicios y multas, así como por el retraso en la ejecución de obras. Además rechazan la gestión de Gerentes Municipales y de SEDA Juliaca. La población realizó un paro del 22 al 25 de octubre 2013, exigiendo la atención a sus demandas y la intervención de la Contraloría de la República, quién el día 29 de octubre se instaló para iniciar labores de auditoría en la municipalidad",Ica,Asunto de gobierno local,29,29,0,0
976,"Los pobladores de la Comunidad Campesina de Pocpa solicitan el cumplimiento compromisos de la empresa minera Santa Luisa referidos al aporte a las municipalidades provincial de de Bolognesi, y distrital de Pacllon, y a la Comunidad Campesina de Pocpa. Además, reclaman el cumplimiento de la Titulación del predio Molla de Pallca, de la servidumbre de la carretera Salhuyoc- Cuncush, el equipamiento y trámite de la resolución de la posta médica, petitorio para el análisis de aguas del rio Llamac y las pozas de sedimentación, el salario según el régimen minero laboral más la bonificación por alimentación, entre otras demandas",Ica,Socioambiental,94,94,1,1
2613,El día 26 de noviembre el presidente de la comunidad de Huaquirca manifestó que no se ha vuelto a suscitar ningún enfrentamiento con la C. C. de Sabaino y que la situación se ha normalizado. Precisó que dicho caso se encuentra en la vía legal y que esperan que en el próximo mes ya se tenga un fallo a favor de la C.C. de Huaquirca,,Comunal NO HAY DIÁLOGO El día 26 de noviembre el presidente de la comunidad de Huaquirca manifestó que no se ha vuelto a suscitar ningún enfrentamiento con la C,1,1,0,0
2614,El 29 de noviembre el representante de la Comunidad Nativa Santa Rosa de Huacaria refirió que los problemas respecto a la tala de madera persisten y que ninguna autoridad competente se ha apersonado a la zona para solucionar los inconvenientes,,Socioambiental. NO HAY DIÁLOGO El 29 de noviembre el representante de la Comunidad Nativa Santa Rosa de Huacaria refirió que los problemas respecto a la tala de,1,1,1,0
2615,"El Frente de Defensa, autoridades y pobladores del",,Socioambiental,1,1,1,0
2616,"Trabajadores mineros de la empresa Buenaventura reclaman mejoras de las condiciones de trabajo en el interior de la mina, al despido de algunos trabajadores",,Laboral,1,1,0,1
2081,"El 12 de noviembre, una comitiva de Sondorillo viaja a Piura y se reúnen con funcionarios del Gobierno Regional quienes reiteran las explicaciones del estado del trámite de los proyectos y acuerdan que levantarían la medida y que el Presidente Regional viajaría el día 15 a Sondorillo para explicar respecto a los avances de los proyectos de los colegios y a conformar una comisión que viaje a Lima para reunirse con representantes del Ministerio de Agricultura con la finalidad de solicitar apoyo en la ejecución de los proyectos de irrigación solicitados",Piura,"Asuntos de gobierno regional. El 2 de noviembre los comuneros de Sondorillo realizaron un paro que incluyó el bloqueo de vías. Luego, el día 9, funcionarios del",1,1,0,0
171,"La población del distrito de Pilcuyo rechaza la gestión del alcalde, demandando que cumpla con el traslado de una donación del Ministerio de Transportes y Comunicaciones de maquinaria para asfaltar. Además rechazan la decisión de la sala de apelaciones que revocó la orden en primera instancia de prisión preventiva contra el alcalde distrital, ante esta situación demandan la vacancia del alcalde",Ica,Asunto de gobierno local,17,17,0,0
977,"La población de Copani rechaza la gestión del alcalde distrital por presuntos actos de corrupción, delitos contra la administración pública, ausencia de cargo, por lo que demandan su detención, pero desconfían en el Poder Judicial",Ica,Asunto de gobierno local,28,28,0,0
2750,"Los Pobladores de los Centros Poblados de Yacucancha y Buenos Aires señalan que la Conflicto No se registran nuevos Reporte Mensual de Conflictos Sociales N° 117, noviembre 2013 ADJUNTÍA PARA LA PREVENCIÓN DE CONFLICTOS SOCIALES Y LA GOBERNABILIDAD - DEFENSORÍA DEL PUEBLO 90 (Comunidad Campesina de Buenos Aires y Yacucancha, distrito Ticapampa, provincia Recuay) empresa minera ha incumplido en reiteradas oportunidades los acuerdos firmados que constan en los libros de actas de las dos comunidades en las que la empresa se compromete a la implementación de proyectos orientados a fortalecer el desarrollo social. Consideran que habiendo trabajadores de la Planta de Concentración que son pobladores del lugar, demandan mayores beneficios laborales por parte de la empresa. socioambiental acontecimientos",Áncash,,1,1,0,1
2751,"(Distrito de Chimbote, provincia del Santa) Trabajadores de la empresa Sider Perú reclaman el pago integro de las utilidades del año 2011. Conflicto laboral No se registran nuevos acontecimientos",Áncash,,3,3,0,0
283,"(Distrito de Caylloma, provincia de Caylloma) Autoridades y representantes de la sociedad civil, población en general de Caylloma demandan cumplimiento de compromisos asumidos por la empresa minera Bateas en el marco del Convenio suscrito en el 2010. También exigen la reposición de trabajadores despedidos por la minera. Conflicto socioambiental No se registran nuevos acontecimientos",Arequipa,,3,3,0,1
284,"Conflicto No se registran nuevos Reporte Mensual de Conflictos Sociales N° 117, noviembre 2013 ADJUNTÍA PARA LA PREVENCIÓN DE CONFLICTOS SOCIALES Y LA GOBERNABILIDAD - DEFENSORÍA DEL PUEBLO 91 Arequipa (Comunidad campesina Umachulco, distrito Cayarani, provincia Condesuyos) La Comunidad Campesina de Umachulco reclama la reformulación del convenio de servidumbre con la Compañía de Minas Buenaventura y la inversión en proyectos de desarrollo. Se instaló una mesa de diálogo pero no se concretaron acuerdos por lo que los pobladores anunciaron marchas de sacrificio. socioambiental acontecimientos",Arequipa,,1,1,0,1
1427,"(Comunidad Campesina de Huacho, Representantes de la Comunidad Campesina de Huacho manifestaron su oposición al proyecto Cheves (construcción de Central Hidroeléctrica Huaura), debido a que su ejecución estaría afectando a sus cultivos y producción en el sector Conflicto socioambiental No se registran nuevos acontecimientos. Reporte Mensual de Conflictos Sociales N° 117, noviembre 2013 ADJUNTÍA PARA LA PREVENCIÓN DE CONFLICTOS SOCIALES Y LA GOBERNABILIDAD - DEFENSORÍA DEL PUEBLO 93 distrito Pachangara, provincia Oyón) Gayanniyoc, zona de influencia directa del proyecto",Lima Provincias,,1,1,0,0
1428,"(Comunidades de Huañec y Tanta, distritos de Huañec y Tanta, provincia de Yauyos) Enfrentamiento entre comuneros de Huañec y Tanta por la posesión de tres mil hectáreas que ambos reclaman como su propiedad. Conflicto comunal No se registran nuevos acontecimientos",Lima Provincias,,16,16,0,0
1723,"Representantes de 11 fundos integrantes Conflicto socioambiental Reporte Mensual de Conflictos Sociales N° 117, noviembre 2013 ADJUNTÍA PARA LA PREVENCIÓN DE CONFLICTOS SOCIALES Y LA GOBERNABILIDAD - DEFENSORÍA DEL PUEBLO 94 (Distrito de Ichuña, provincia de General Sánchez Cerro) de la Comunidad de Santa Clara se oponen a la compra-venta del 2% del territorio comunal a favor de la Asociación Puentes para el Desarrollo, en vista que, esta Asociación tendría como propósito construir una represa en dicha área para beneficiar a la empresa Canteras del Hallazgo (CDH) con el abastecimiento de agua para su proyecto minero Chucapaca. El caso se ha judicializado",Moquegua,,1,1,0,1
2243,"(Distritos Antauta y Ajoyani, y comunidad de Queracucho, de las provincias de Carabaya y Melgar) El Comité de Gestión para el Desarrollo y Defensa por los Intereses de los distritos de Antauta y Ajoyani solicitó a la empresa minera Minsur compense los daños ambientales generados por la empresa y la firma de un convenio marco de desarrollo a favor de la población. Conflicto socioambiental No se registran nuevos acontecimientos",Puno,,16,16,1,1
2244,"(Distrito Paratía, provincia Lampa) La población del distrito de Paratía solicitó tener un espacio de diálogo con los representantes de la empresa minera CIEMSA S.A. para la reformulación del convenio marco del año 2007 entre la Municipalidad Distrital de Paratía; el pago por daños ambientales por parte de la empresa minera y la posible ampliación de la explotación a través del proyecto minero Guadalupe. Conflicto socioambiental No se registran nuevos acontecimientos",Puno,,11,11,1,1
2245,"(Centros poblados de La Rinconada, Cerro Lunar y Trapiche, distrito de Ananea, provincia de San Antonio de Putina) Conflicto generado en diversos centros poblados dedicados a la minera informal (extracción de oro) donde la población reclama la atención de una serie de necesidades básicas al Gobierno Regional de Puno (carreteras, agua y desagüe, mejora en los servicios de educación, salud, entre otros pedidos, algunos de competencia de otras instancias –Electro Puno, OSINERGIM, OSIPTEL, Ministerio del Interior, Banco de la Nación, etc.). Conflicto por asuntos de gobierno regional No se registran nuevos acontecimientos",Puno,,36,36,0,1
285,", Cusco, Lambayeque, Lima, Puno, San Martín Miembros de las federaciones nacionales de la policía nacional, de las fuerzas armadas cuestionan algunos aspectos de la estructura de ingresos y de pensiones para el personal militar y policial regulado por los decretos legislativos 1132 y 1133. Conflicto laboral No se registran nuevos acontecimientos",Arequipa,,2,2,0,0
1882,"Nivel Nacional Docentes de las universidades públicas reclaman la efectiva homologación de remuneraciones para los años 2007-2008. Conflictos por asuntos de gobierno nacional No se registran nuevos acontecimientos. Reporte Mensual de Conflictos Sociales N° 117, noviembre 2013 ADJUNTÍA PARA LA PREVENCIÓN DE CONFLICTOS SOCIALES Y LA GOBERNABILIDAD - DEFENSORÍA DEL PUEBLO 96",Nacional,,2,2,0,0
978,"Intento de invasión por parte de las comunidades Progreso y Challhuahuacho, a los terrenos comunales de la comunidad campesina de Huanacopampa, presuntamente por intereses políticos y económicos. El 09 de diciembre pasado el Geógrafo de la Oficina de Demarcación Territorial manifestó que representantes de la Oficina de Demarcación Territorial se han reunido con los diferentes alcaldes distritales de la provincia de Grau donde se ha conversado sobre el proceso de anexión de Huanacompampa a Progreso y sus implicancias. Indicó que esto va avanzando y que posiblemente para los meses de abril y mayo se esté llevando a cabo el proceso de Consulta a la",Ica,Comunal,1,1,0,0
1883,"El 26 de diciembre el Alto Comisionado en Asuntos de Formalización de la Minería, Interdicción de la Minería Ilegal y Remediación Ambiental de la Presidencia del Consejo de Ministros y el Presidente del Poder Judicial sostuvieron una reunión de trabajo en la que se trataron temas referidos a la implementación de juzgados supranacionales de Investigación Preparatoria especializados en delitos ambientales en Cusco y otros lugares del país para atender la problemática ambiental",Nacional,"Socioambiental. HAY DIÁLOGO El 26 de diciembre el Alto Comisionado en Asuntos de Formalización de la Minería, Interdicción de la Minería Ilegal y Remediación Am",1,1,1,1
2617,Trabajadores de la compañía minera Raura reclaman reposición de trabajadores despedidos y adecuadas condiciones laborales en las que trabajan,,Laboral,2,2,0,1
164,"Las comunidades campesinas de Sondorillo reclaman al Presidente Regional la ejecución de los proyectos de infraestructura que ofreció para su jurisdicción, pese ha haber transcurrido tres años de gestión",,Asuntos de gobierno regional,26,26,0,0
2618,Pobladores del Centro Poblado de Carhuayoc demandan compensación y apoyo al desarrollo social por parte de Compañía Minera Antamina S.A. (CMA) a razón de las actividades que desarrolla en la zona,,Socioambiental,28,28,1,1
2752,"El 9 de enero se constituyeron en la Comunidad Campesina de Tumpa, los señores Ing. Geny Roberto Yanac Suárez (DTM), Ing. Zosimo Ogregón Obregón (DTM) y Dr. William Pérez Cribillero (AL); para sostener una entrevista con los representantes de la comunidad, con presencia de una comisionada de la Oficina Defensorial de Áncash",Áncash,"Socioambiental NO HAY DIÁLOGO El 9 de enero se constituyeron en la Comunidad Campesina de Tumpa, los señores Ing. Geny Roberto Yanac Suárez (DTM), Ing. Zosimo O",1,1,1,1
979,"El 07 de enero mediante Oficio Nº 002-2014-APADAPC, la Asociación de Pescadores y Armadores Dedicados a la Actividad Pesquera Artesanal en la Caleta de Coishco – APADAP, solicitó a la Dirección Regional de Producción la ejecución de los trámites administrativos referidos al proyecto acuícola de repoblamiento de la Isla de Santa, siendo su objetivo que se concrete el Taller y Encuesta de Participación Ciudadana contemplados en su Plan presentado ante la misma dirección. Con relación a ello, atendiendo al tiempo transcurrido desde la suspensión de estos trámites (24 de octubre de 2013) han solicitado la intervención de la Defensoría del Pueblo",Ica,"Socioambiental NO HAY DIÁLOGO El 07 de enero mediante Oficio Nº 002-2014-APADAPC, la Asociación de Pescadores y Armadores Dedicados a la Actividad Pesquera Arte",1,1,1,0
980,"La población de Huancarama rechaza la gestión del alcalde, por presuntos actos de corrupción, y critican que la Fiscalía Superior de Andahuaylas no concluye las investigaciones correspondientes a denuncias presentadas desde el 2012 contra el alcalde por presuntos delitos de malversación de fondos, peculado y otros",Ica,Asuntos de gobierno local,32,32,0,0
